alpha.YIZ,beta.YIZ,gamma.YIZ,delta.YIZ,sigma.YIZ.0,gamma.sigma.YIZ.Fz,gamma.sigma.YIZ.D,alpha.XIZ,beta.XIZ,gamma.XIZ,delta.XIZ,sigma.XIZ.0,gamma.sigma.XIZ.Fz,gamma.sigma.XIZ.D,rho.XYIZ.0,gamma.rho.XYIZ.Fz,gamma.rho.XYIZ.D,Z.knee,l.knee,beta.YIZ.knee,delta.YIZ.knee,sigma.YIZ.0.knee,pi.1.,mu.Z.0,gamma.mu.Z.Fz,gamma.mu.Z.D,sigma.Z.0,gamma.sigma.Z.Fz,gamma.sigma.Z.D,mu.Z.min.0,gamma.mu.Z.min.Fz,gamma.mu.Z.min.D,sigma.Z.min.0,gamma.sigma.Z.min.Fz,gamma.sigma.Z.min.D
-0.116940753178001,1.0741663669558967,0.0,0.0,0.21711127382551776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0741663669558967,0.0,0.21711127382551776,1.0,1.0933717788712365,0.0,0.0,0.6732156667661428,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.12548378511169755,1.0819286587372552,0.0,0.0,0.23716399759773357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0819286587372552,0.0,0.23716399759773357,1.0,1.0991494749708874,0.0,0.0,0.5477924047983704,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1563196817151824,1.083105548397892,0.0,0.0,0.21757271792324775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.083105548397892,0.0,0.21757271792324775,1.0,1.1666026336883317,0.0,0.0,0.6140019843721954,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1678459890269779,1.1023235184404532,0.0,0.0,0.23308686113123747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1023235184404532,0.0,0.23308686113123747,1.0,1.113571620096756,0.0,0.0,0.5666436643570063,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.14365028649044942,1.1004965217016922,0.0,0.0,0.2460769692182332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1004965217016922,0.0,0.2460769692182332,1.0,1.0381462364608989,0.0,0.0,0.555829100337855,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.14810189185691486,1.100645738359047,0.0,0.0,0.2533934094578412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.100645738359047,0.0,0.2533934094578412,1.0,1.063340312657683,0.0,0.0,0.5355615439058088,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.0984971518947878,1.1004213854187463,0.0,0.0,0.2421108399572464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1004213854187463,0.0,0.2421108399572464,1.0,1.1433239854697304,0.0,0.0,0.5444781188077671,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.08156875193421946,1.1073500186521248,0.0,0.0,0.23805801086337655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1073500186521248,0.0,0.23805801086337655,1.0,1.034048185313603,0.0,0.0,0.47150183061606554,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1838974570609762,1.1192896465623519,0.0,0.0,0.21979031509704547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1192896465623519,0.0,0.21979031509704547,1.0,1.054841526408381,0.0,0.0,0.5654145866282924,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.21437437548704105,1.1348263723471002,0.0,0.0,0.21078118057388678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1348263723471002,0.0,0.21078118057388678,1.0,1.1404806348027747,0.0,0.0,0.6292450816562177,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.17025309996524327,1.090941528153171,0.0,0.0,0.21505239076616214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.090941528153171,0.0,0.21505239076616214,1.0,1.1096878248063506,0.0,0.0,0.5538321869097755,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.13617142673244584,1.091646032444439,0.0,0.0,0.27053058253813944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.091646032444439,0.0,0.27053058253813944,1.0,1.1235960119594974,0.0,0.0,0.5859554768663164,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1358931448245887,1.0848657485436723,0.0,0.0,0.2712723856689708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0848657485436723,0.0,0.2712723856689708,1.0,1.1175230031014856,0.0,0.0,0.5539636162122635,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.11087236388566912,1.092024757340214,0.0,0.0,0.2923320795349545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.092024757340214,0.0,0.2923320795349545,1.0,1.0863457353638764,0.0,0.0,0.6268272816689435,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.10110642952346004,1.0625801268066766,0.0,0.0,0.2474927181737227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0625801268066766,0.0,0.2474927181737227,1.0,1.0324612737575094,0.0,0.0,0.5476407316047291,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09971027000666827,1.06465788578934,0.0,0.0,0.22438914673560897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.06465788578934,0.0,0.22438914673560897,1.0,1.091779146059706,0.0,0.0,0.5899431318403376,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.08898115020301094,1.045227042492199,0.0,0.0,0.1887523092979105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.045227042492199,0.0,0.1887523092979105,1.0,1.1021681924783326,0.0,0.0,0.5017336630348662,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.06696685720031445,1.0447769635158357,0.0,0.0,0.21151292726712237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0447769635158357,0.0,0.21151292726712237,1.0,1.0960397746646935,0.0,0.0,0.6612940256235028,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09558832111764799,1.0636894367040706,0.0,0.0,0.18340555506436015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0636894367040706,0.0,0.18340555506436015,1.0,1.1794696171222532,0.0,0.0,0.5610602373405199,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.0951257790800614,1.0670221234103816,0.0,0.0,0.19666320940560153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0670221234103816,0.0,0.19666320940560153,1.0,1.108029188947591,0.0,0.0,0.6012722288154687,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09157481636745496,1.0632531276645691,0.0,0.0,0.19545733805988866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0632531276645691,0.0,0.19545733805988866,1.0,1.099888010103173,0.0,0.0,0.6036724416366013,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09019256719914986,1.0321570964948166,0.0,0.0,0.19950304916805292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0321570964948166,0.0,0.19950304916805292,1.0,1.0488193919576758,0.0,0.0,0.586797358463489,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09082478845877681,1.0209264098214297,0.0,0.0,0.22974833560360966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0209264098214297,0.0,0.22974833560360966,1.0,1.0981706838112295,0.0,0.0,0.571775091781105,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.10934607809999969,1.0833266687573515,0.0,0.0,0.24515316301155557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0833266687573515,0.0,0.24515316301155557,1.0,1.0975867019548788,0.0,0.0,0.5732191184212228,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09343475230558097,1.0893206963622712,0.0,0.0,0.22390275080589903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0893206963622712,0.0,0.22390275080589903,1.0,1.053613890100281,0.0,0.0,0.5440791226026775,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.0821065221726898,1.0819127765942382,0.0,0.0,0.19288924290592369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0819127765942382,0.0,0.19288924290592369,1.0,1.030804436469406,0.0,0.0,0.6678571662124209,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.08239504744361384,1.0865336085135944,0.0,0.0,0.21736002521861725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0865336085135944,0.0,0.21736002521861725,1.0,1.0994488294618612,0.0,0.0,0.6095118636214995,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09030458644573845,1.0666962946546639,0.0,0.0,0.22669399223732045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0666962946546639,0.0,0.22669399223732045,1.0,1.1460459228878215,0.0,0.0,0.5553524290564819,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09163797177396801,1.0338574503752138,0.0,0.0,0.2150395633980051,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0338574503752138,0.0,0.2150395633980051,1.0,1.1105704175863156,0.0,0.0,0.6156951252876319,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.08491560345753998,1.0519536341478135,0.0,0.0,0.20838177226945642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0519536341478135,0.0,0.20838177226945642,1.0,0.978584011363981,0.0,0.0,0.4927835855890993,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.08476539576814252,1.0533330604078264,0.0,0.0,0.20664498220757427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0533330604078264,0.0,0.20664498220757427,1.0,1.1256472849378403,0.0,0.0,0.5497893854180752,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1029285868612896,1.0806479911554994,0.0,0.0,0.22044930053737558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0806479911554994,0.0,0.22044930053737558,1.0,1.1217458061254828,0.0,0.0,0.5440942307307822,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.05184013063442963,1.0665032726982697,0.0,0.0,0.2331728084873285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0665032726982697,0.0,0.2331728084873285,1.0,1.0410751431304288,0.0,0.0,0.5059222483178043,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.05484981551336869,1.0482248578271223,0.0,0.0,0.218452395596179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0482248578271223,0.0,0.218452395596179,1.0,1.0575978586614938,0.0,0.0,0.5468844878081417,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.058921957634581246,1.0433922276676086,0.0,0.0,0.17649538755438188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0433922276676086,0.0,0.17649538755438188,1.0,1.116187837468218,0.0,0.0,0.5639309172471623,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.07717485915828881,1.0414804407797758,0.0,0.0,0.18005844629775392,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0414804407797758,0.0,0.18005844629775392,1.0,1.1247775078680888,0.0,0.0,0.5675668920209563,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.07748577809798167,1.0480634772109998,0.0,0.0,0.21643374515649727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0480634772109998,0.0,0.21643374515649727,1.0,1.107710984412139,0.0,0.0,0.5770048749635416,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.08149337906362814,1.0717306836113913,0.0,0.0,0.21413383483901244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0717306836113913,0.0,0.21413383483901244,1.0,1.106469282247662,0.0,0.0,0.6405961897325145,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.08358626111250915,1.0951338158270032,0.0,0.0,0.2331866078178212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0951338158270032,0.0,0.2331866078178212,1.0,1.1149816950406932,0.0,0.0,0.5928893675923367,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09379420010396788,1.092837885176332,0.0,0.0,0.20915803084659654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.092837885176332,0.0,0.20915803084659654,1.0,1.0915957078317977,0.0,0.0,0.5674941025322712,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.08563859289691042,1.0830888693824419,0.0,0.0,0.2775574155957007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0830888693824419,0.0,0.2775574155957007,1.0,1.0586539657500935,0.0,0.0,0.5490802767813096,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.12078245658038288,1.1158253646506888,0.0,0.0,0.2621714219460926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1158253646506888,0.0,0.2621714219460926,1.0,1.053877501016177,0.0,0.0,0.4985182570467948,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1254940994296471,1.1029635095705617,0.0,0.0,0.2452133015775379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1029635095705617,0.0,0.2452133015775379,1.0,1.0273734765849014,0.0,0.0,0.5313024650647886,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.13225369325446507,1.0772069048712818,0.0,0.0,0.2529529812362227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0772069048712818,0.0,0.2529529812362227,1.0,1.1665213887235402,0.0,0.0,0.6344467365679102,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.13099761611453103,1.1021282994456556,0.0,0.0,0.21561115005442655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1021282994456556,0.0,0.21561115005442655,1.0,1.1702298002954952,0.0,0.0,0.5626515155603657,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.12940216549376052,1.0861754328999624,0.0,0.0,0.192235136236507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0861754328999624,0.0,0.192235136236507,1.0,1.1837608740149834,0.0,0.0,0.5432358871678535,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.13764478665198593,1.0807581848331418,0.0,0.0,0.2181675324038991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0807581848331418,0.0,0.2181675324038991,1.0,1.0758135270974276,0.0,0.0,0.5656634829915255,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.11922402304375987,1.0697787689195775,0.0,0.0,0.2732530076314531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0697787689195775,0.0,0.2732530076314531,1.0,1.1178203724228697,0.0,0.0,0.5244944560086123,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.10062601339294308,1.0590052731930004,0.0,0.0,0.23052129817280467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0590052731930004,0.0,0.23052129817280467,1.0,1.1525568364990817,0.0,0.0,0.5104386747011723,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.11246854496887276,1.0491278405001014,0.0,0.0,0.2543340298790916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0491278405001014,0.0,0.2543340298790916,1.0,1.1737385230523645,0.0,0.0,0.6122171443969356,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1162375832207356,1.0352631858354457,0.0,0.0,0.2634372586486184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0352631858354457,0.0,0.2634372586486184,1.0,1.2136016624858073,0.0,0.0,0.6167179317182219,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.07927301841256482,1.0328428781920118,0.0,0.0,0.22811307947438142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0328428781920118,0.0,0.22811307947438142,1.0,1.0115751660782526,0.0,0.0,0.5673650702587544,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1070194998892195,1.0846526562286336,0.0,0.0,0.2245925075634272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0846526562286336,0.0,0.2245925075634272,1.0,1.0328954490355982,0.0,0.0,0.5966286709984443,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1526818131122251,1.108082017286517,0.0,0.0,0.22750581924028992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.108082017286517,0.0,0.22750581924028992,1.0,1.0940987337342944,0.0,0.0,0.5271872832564876,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1712298930048507,1.1117875271883697,0.0,0.0,0.22617743678799776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1117875271883697,0.0,0.22617743678799776,1.0,1.1071451096532852,0.0,0.0,0.5445346711425275,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1340762443845553,1.0928911826690586,0.0,0.0,0.21598730633793561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0928911826690586,0.0,0.21598730633793561,1.0,1.10090968294962,0.0,0.0,0.5636874573383819,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.11869406462457335,1.1079986793599403,0.0,0.0,0.24476577615629405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1079986793599403,0.0,0.24476577615629405,1.0,1.175593140431331,0.0,0.0,0.6454348952156886,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1272471799108766,1.09528945839755,0.0,0.0,0.238646368122928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.09528945839755,0.0,0.238646368122928,1.0,1.1475647506735422,0.0,0.0,0.5824493114157827,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.13497174101893522,1.1013175919576188,0.0,0.0,0.24875680938391284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.1013175919576188,0.0,0.24875680938391284,1.0,1.0534932158654053,0.0,0.0,0.5646866764137575,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.145271500946641,1.0666270636851918,0.0,0.0,0.22032965528483295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0666270636851918,0.0,0.22032965528483295,1.0,1.0431111816839946,0.0,0.0,0.5606286380921429,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.1341720327952025,1.0590903145159443,0.0,0.0,0.18324503143758591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0590903145159443,0.0,0.18324503143758591,1.0,1.1160003575328865,0.0,0.0,0.51937310769605,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.08309021311062652,1.0612594407850349,0.0,0.0,0.18062276666808239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0612594407850349,0.0,0.18062276666808239,1.0,1.0851565982356652,0.0,0.0,0.5720797280699299,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.07341911996397954,1.057743317236418,0.0,0.0,0.21933836036068127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.057743317236418,0.0,0.21933836036068127,1.0,1.1231758484339371,0.0,0.0,0.5389953048915624,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.06515738193584729,1.0294928585487322,0.0,0.0,0.24565678016724155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0294928585487322,0.0,0.24565678016724155,1.0,1.125174889192159,0.0,0.0,0.5892410794873535,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.05487418181363568,1.0346494376471675,0.0,0.0,0.24232923724899333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0346494376471675,0.0,0.24232923724899333,1.0,1.1397145631800576,0.0,0.0,0.5737994845242602,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.06907193069663795,1.0354043943155948,0.0,0.0,0.2248690325175505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0354043943155948,0.0,0.2248690325175505,1.0,1.1235470251238417,0.0,0.0,0.6010756545580422,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.061439667202760645,1.0108848470363325,0.0,0.0,0.2132719052939807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0108848470363325,0.0,0.2132719052939807,1.0,1.0740472470365343,0.0,0.0,0.6020970250317083,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.06462666691250205,1.0110535887815668,0.0,0.0,0.23169672809445083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0110535887815668,0.0,0.23169672809445083,1.0,1.1015313498118842,0.0,0.0,0.5899300734117309,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.05157773201715531,1.0131621697855235,0.0,0.0,0.23566525169796684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0131621697855235,0.0,0.23566525169796684,1.0,1.0913659134463434,0.0,0.0,0.643293802136525,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.015221129237528462,1.012556111496368,0.0,0.0,0.21096218887287307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.012556111496368,0.0,0.21096218887287307,1.0,1.1265806567071899,0.0,0.0,0.5894025586749552,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
0.0056717802000526875,0.9714409556367736,0.0,0.0,0.2356320221711196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.9714409556367736,0.0,0.2356320221711196,1.0,1.0637992133504024,0.0,0.0,0.5984952402777741,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.028274682776362678,1.0252277231184062,0.0,0.0,0.2015993879340549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0252277231184062,0.0,0.2015993879340549,1.0,1.0885288507527897,0.0,0.0,0.5588945574211593,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.09020074088743549,1.0276058309240297,0.0,0.0,0.21019474963785695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0276058309240297,0.0,0.21019474963785695,1.0,1.0933257306897408,0.0,0.0,0.6521827310675474,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.0664240004189267,1.0346405611052725,0.0,0.0,0.2022532675632196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0346405611052725,0.0,0.2022532675632196,1.0,1.0937907686040205,0.0,0.0,0.5275176272021004,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.058838376654035046,1.0123715764875385,0.0,0.0,0.179860447536625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1.0123715764875385,0.0,0.179860447536625,1.0,1.09186616447559,0.0,0.0,0.5205804769866327,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
-0.03417856195692537,0.9983575189397151,0.0,0.0,0.22241666980278826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.9983575189397151,0.0,0.22241666980278826,1.0,1.1167166258816517,0.0,0.0,0.5858805440929118,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
